timestamp,open,high,low,close,volume
2022-06-06 00:00:00,4155.0,4155.0,4155.0,4155.0,0.0
2022-06-06 00:05:00,,,,,
2022-06-06 00:10:00,4200.0,4200.0,4200.0,4200.0,400.0
2022-06-06 00:15:00,,,,,
2022-06-06 00:20:00,,,,,
2022-06-06 00:25:00,,,,,
2022-06-06 00:30:00,,,,,
2022-06-06 00:35:00,4205.0,4205.0,4200.0,4200.0,200.0
2022-06-06 00:40:00,,,,,
2022-06-06 00:45:00,4170.0,4170.0,4170.0,4170.0,300.0
2022-06-06 00:50:00,,,,,
2022-06-06 00:55:00,,,,,
2022-06-06 01:00:00,,,,,
2022-06-06 01:05:00,,,,,
2022-06-06 01:10:00,,,,,
2022-06-06 01:15:00,,,,,
2022-06-06 01:20:00,4160.0,4160.0,4160.0,4160.0,300.0
2022-06-06 01:25:00,4160.0,4165.0,4160.0,4165.0,300.0
2022-06-06 01:30:00,,,,,
2022-06-06 01:35:00,4160.0,4160.0,4160.0,4160.0,100.0
2022-06-06 01:40:00,,,,,
2022-06-06 01:45:00,4160.0,4190.0,4160.0,4190.0,200.0
2022-06-06 01:50:00,4160.0,4160.0,4155.0,4155.0,200.0
2022-06-06 01:55:00,4150.0,4150.0,4150.0,4150.0,300.0
2022-06-06 02:00:00,4180.0,4180.0,4135.0,4170.0,300.0
2022-06-06 02:05:00,,,,,
2022-06-06 02:10:00,4180.0,4180.0,4180.0,4180.0,100.0
2022-06-06 02:15:00,,,,,
2022-06-06 02:20:00,,,,,
2022-06-06 02:25:00,,,,,
2022-06-06 02:30:00,,,,,
2022-06-06 02:35:00,4180.0,4180.0,4180.0,4180.0,0.0
2022-06-06 02:40:00,,,,,
2022-06-06 02:45:00,,,,,
2022-06-06 02:50:00,,,,,
2022-06-06 02:55:00,,,,,
2022-06-06 03:00:00,,,,,
2022-06-06 03:05:00,,,,,
2022-06-06 03:10:00,,,,,
2022-06-06 03:15:00,,,,,
2022-06-06 03:20:00,,,,,
2022-06-06 03:25:00,,,,,
2022-06-06 03:30:00,4150.0,4150.0,4130.0,4130.0,3400.0
2022-06-06 03:35:00,,,,,
2022-06-06 03:40:00,4165.0,4165.0,4120.0,4120.0,400.0
2022-06-06 03:45:00,,,,,
2022-06-06 03:50:00,,,,,
2022-06-06 03:55:00,,,,,
2022-06-06 04:00:00,4120.0,4120.0,4095.0,4095.0,700.0
2022-06-06 04:05:00,4080.0,4080.0,4080.0,4080.0,100.0
2022-06-06 04:10:00,,,,,
2022-06-06 04:15:00,4085.0,4120.0,4080.0,4120.0,700.0
2022-06-06 04:20:00,4125.0,4125.0,4125.0,4125.0,100.0
2022-06-06 04:25:00,4110.0,4110.0,4110.0,4110.0,100.0
2022-06-06 04:30:00,,,,,
2022-06-06 04:35:00,,,,,
2022-06-06 04:40:00,,,,,
2022-06-06 04:45:00,4100.0,4100.0,4100.0,4100.0,100.0
2022-06-06 04:50:00,,,,,
2022-06-06 04:55:00,4100.0,4100.0,4100.0,4100.0,200.0
2022-06-06 05:00:00,,,,,
2022-06-06 05:05:00,4080.0,4080.0,4070.0,4070.0,200.0
2022-06-06 05:10:00,,,,,
2022-06-06 05:15:00,4075.0,4100.0,4070.0,4100.0,300.0
2022-06-06 05:20:00,,,,,
2022-06-06 05:25:00,4105.0,4165.0,4105.0,4165.0,1100.0
2022-06-06 05:30:00,,,,,
2022-06-06 05:35:00,,,,,
2022-06-06 05:40:00,4095.0,4155.0,4095.0,4155.0,400.0
2022-06-06 05:45:00,,,,,
2022-06-06 05:50:00,4095.0,4120.0,4095.0,4120.0,300.0
2022-06-06 05:55:00,4125.0,4175.0,4125.0,4160.0,1000.0
2022-06-07 00:00:00,4140.0,4140.0,4135.0,4140.0,800.0
2022-06-07 00:05:00,,,,,
2022-06-07 00:10:00,4125.0,4140.0,4120.0,4140.0,500.0
2022-06-07 00:15:00,4125.0,4125.0,4125.0,4125.0,100.0
2022-06-07 00:20:00,,,,,
2022-06-07 00:25:00,4070.0,4070.0,4070.0,4070.0,100.0
2022-06-07 00:30:00,4100.0,4120.0,4100.0,4120.0,200.0
2022-06-07 00:35:00,,,,,
2022-06-07 00:40:00,,,,,
2022-06-07 00:45:00,4135.0,4195.0,4135.0,4195.0,500.0
2022-06-07 00:50:00,,,,,
2022-06-07 00:55:00,,,,,
